Date,Open,High,Low,Close,Adj Close,Volume,vol2
09/05/2019,19.82,20.88,19.80,20.79,20.79,9154600,9.1546
10/05/2019,20.60,20.70,20.03,20.03,20.03,8485100,8.4851
13/05/2019,19.60,20.27,19.55,19.74,19.74,10410000,10.41
14/05/2019,20.35,21.38,20.01,21.38,21.38,21781000,21.781
15/05/2019,21.04,22.01,20.70,22.01,22.01,19214900,19.2149
16/05/2019,21.61,23.77,21.61,22.69,22.69,23021100,23.0211
17/05/2019,22.50,23.75,22.44,23.57,23.57,17025500,17.0255
20/05/2019,23.96,24.78,23.66,24.01,24.01,15686600,15.6866
21/05/2019,24.29,24.37,22.24,22.44,22.44,25287100,25.2871
22/05/2019,22.46,23.19,22.42,22.65,22.65,16915500,16.9155
23/05/2019,22.65,23.32,22.19,22.27,22.27,11747500,11.7475
24/05/2019,22.76,23.26,22.76,23.21,23.21,12298700,12.2987
27/05/2019,23.50,23.71,22.30,22.51,22.51,9419800,9.4198
28/05/2019,22.79,23.00,22.12,22.60,22.60,20304900,20.3049
29/05/2019,22.35,22.35,20.83,21.17,21.17,18177400,18.1774
30/05/2019,21.35,22.53,21.35,22.27,22.27,16320300,16.3203
31/05/2019,22.70,22.70,21.50,21.86,21.86,13226000,13.226
03/06/2019,21.92,22.29,20.68,21.21,21.21,16152400,16.1524
04/06/2019,21.54,22.43,21.15,22.37,22.37,12156600,12.1566
05/06/2019,22.45,22.80,22.00,22.07,22.07,10660600,10.6606
06/06/2019,22.45,22.60,21.41,21.99,21.99,8130200,8.1302
07/06/2019,21.95,22.33,21.54,21.65,21.65,9231900,9.2319
10/06/2019,21.70,22.20,21.46,22.02,22.02,6515300,6.5153
11/06/2019,22.23,22.40,21.79,21.79,21.79,8726000,8.726
12/06/2019,21.83,22.12,21.69,22.12,22.12,6264400,6.2644
13/06/2019,22.20,22.29,20.92,21.54,21.54,34234000,34.234
14/06/2019,21.70,21.92,21.04,21.12,21.12,11583700,11.5837
17/06/2019,21.24,21.65,20.83,20.87,20.87,11572600,11.5726
18/06/2019,21.20,21.29,20.40,20.59,20.59,13066200,13.0662
19/06/2019,20.63,21.40,20.60,21.25,21.25,10203600,10.2036
21/06/2019,21.60,22.41,21.50,22.07,22.07,14161100,14.1611
24/06/2019,22.29,22.54,21.73,21.79,21.79,7798000,7.798
25/06/2019,22.02,22.37,21.52,21.90,21.90,12880700,12.8807
26/06/2019,22.12,22.16,21.23,21.24,21.24,10056500,10.0565
27/06/2019,21.29,21.44,20.66,21.09,21.09,10833800,10.8338
28/06/2019,21.25,21.54,20.96,21.21,21.21,10159700,10.1597
01/07/2019,22.00,22.57,21.85,22.38,22.38,16843100,16.8431
02/07/2019,22.46,23.10,22.12,23.10,23.10,9534900,9.5349
03/07/2019,22.88,23.58,22.70,23.10,23.10,13071700,13.0717
04/07/2019,23.35,23.68,23.19,23.48,23.48,6175600,6.1756
05/07/2019,23.52,24.35,23.20,24.29,24.29,8386100,8.3861
08/07/2019,24.38,25.20,24.34,24.51,24.51,7841700,7.8417
10/07/2019,24.61,25.52,24.61,25.37,25.37,9625400,9.6254
11/07/2019,25.50,25.85,24.23,24.40,24.40,9590200,9.5902
12/07/2019,24.62,24.91,23.85,23.85,23.85,8052600,8.0526
15/07/2019,24.12,24.86,24.12,24.61,24.61,8628200,8.6282
16/07/2019,24.90,25.17,23.62,23.85,23.85,9258400,9.2584
17/07/2019,24.04,24.09,23.34,23.49,23.49,8265000,8.265
18/07/2019,23.70,23.90,23.41,23.79,23.79,5762900,5.7629
19/07/2019,23.76,24.10,23.50,23.90,23.90,3799000,3.799
22/07/2019,24.40,25.07,24.15,24.85,24.85,7327000,7.327
23/07/2019,25.09,25.70,24.70,25.62,25.62,9312000,9.312
24/07/2019,25.90,26.44,25.62,25.94,25.94,11414300,11.4143
25/07/2019,26.07,26.49,25.04,25.38,25.38,8622700,8.6227
26/07/2019,25.45,25.67,24.79,25.21,25.21,7211800,7.2118
29/07/2019,25.46,25.46,24.45,25.05,25.05,7136300,7.1363
30/07/2019,25.07,25.71,24.66,25.29,25.29,5828500,5.8285
31/07/2019,25.35,25.50,24.62,24.90,24.90,7904600,7.9046
01/08/2019,25.10,27.15,25.01,26.10,26.10,14863800,14.8638
02/08/2019,26.24,26.63,25.32,26.26,26.26,7289400,7.2894
05/08/2019,25.60,26.65,25.45,25.86,25.86,9390600,9.3906
06/08/2019,26.12,26.82,25.93,26.82,26.82,6620700,6.6207
07/08/2019,26.84,26.84,25.87,26.74,26.74,8309400,8.3094
08/08/2019,26.82,27.10,26.21,26.79,26.79,9413600,9.4136
09/08/2019,26.80,27.98,26.80,27.42,27.42,9439500,9.4395
12/08/2019,27.42,29.04,27.35,29.00,29.00,12504900,12.5049
13/08/2019,28.73,29.25,27.70,27.96,27.96,20320500,20.3205
14/08/2019,28.04,28.09,26.76,27.35,27.35,11275500,11.2755
15/08/2019,29.50,30.43,27.76,28.62,28.62,25719400,25.7194
16/08/2019,29.20,29.96,28.61,29.10,29.10,15961900,15.9619
19/08/2019,29.50,29.73,28.53,28.90,28.90,8492400,8.4924
20/08/2019,28.87,28.88,28.20,28.63,28.63,7523900,7.5239
21/08/2019,28.29,29.54,28.16,29.25,29.25,10107100,10.1071
22/08/2019,29.42,29.75,28.96,29.05,29.05,19733300,19.7333
23/08/2019,28.66,29.19,27.65,27.65,27.65,16073500,16.0735
26/08/2019,28.03,28.58,27.12,27.73,27.73,10252400,10.2524
27/08/2019,28.05,28.28,27.15,27.85,27.85,14986700,14.9867
28/08/2019,27.93,28.69,27.76,28.69,28.69,8755300,8.7553
29/08/2019,29.29,29.67,28.75,29.45,29.45,9643400,9.6434
30/08/2019,29.87,30.63,29.61,29.63,29.63,12184400,12.1844
02/09/2019,29.99,30.19,29.02,29.16,29.16,5172300,5.1723
03/09/2019,29.20,29.25,28.42,28.95,28.95,8241700,8.2417
04/09/2019,29.70,29.95,29.09,29.90,29.90,8761300,8.7613
05/09/2019,30.60,30.87,30.01,30.24,30.24,10081400,10.0814
06/09/2019,30.40,30.78,29.62,30.05,30.05,8957500,8.9575
09/09/2019,30.35,30.49,27.98,29.00,29.00,19134500,19.1345
10/09/2019,29.04,29.35,28.04,29.00,29.00,10241500,10.2415
11/09/2019,29.00,29.20,28.15,28.60,28.60,13319100,13.3191
12/09/2019,28.70,29.45,28.60,29.10,29.10,9453900,9.4539
13/09/2019,29.20,30.04,29.19,29.83,29.83,10983900,10.9839
16/09/2019,29.90,31.07,29.20,29.74,29.74,17274400,17.2744
17/09/2019,29.95,30.32,29.33,29.54,29.54,16900000,16.9
18/09/2019,29.40,29.79,29.00,29.45,29.45,11343200,11.3432
19/09/2019,29.60,30.16,29.29,29.63,29.63,12038800,12.0388
20/09/2019,30.27,31.20,29.96,30.90,30.90,23694600,23.6946
23/09/2019,31.00,31.12,30.53,30.70,30.70,8828100,8.8281
24/09/2019,30.95,32.88,30.88,32.88,32.88,17190300,17.1903
25/09/2019,33.00,34.25,32.70,33.20,33.20,15410800,15.4108
26/09/2019,33.34,33.49,32.15,32.79,32.79,10311500,10.3115
27/09/2019,32.79,32.84,32.20,32.45,32.45,5264000,5.264
30/09/2019,32.36,33.09,32.25,32.79,32.79,8561600,8.5616
01/10/2019,33.00,33.43,32.36,32.95,32.95,6199400,6.1994
02/10/2019,32.59,32.65,31.32,31.50,31.50,10893300,10.8933
03/10/2019,31.75,32.02,31.25,31.90,31.90,6577100,6.5771
04/10/2019,32.00,32.09,31.26,31.54,31.54,15076200,15.0762
07/10/2019,31.67,31.79,30.90,31.08,31.08,8216100,8.2161
08/10/2019,31.20,31.59,30.37,30.65,30.65,11093700,11.0937
09/10/2019,29.49,29.96,29.11,29.45,29.45,16908900,16.9089
10/10/2019,29.55,29.65,29.10,29.15,29.15,20917200,20.9172
11/10/2019,29.29,29.68,29.12,29.40,29.40,10734000,10.734
14/10/2019,29.48,29.54,28.74,29.00,29.00,10658300,10.6583
15/10/2019,29.29,29.69,29.05,29.10,29.10,12726600,12.7266
16/10/2019,29.25,29.44,28.95,29.34,29.34,9345800,9.3458
17/10/2019,29.45,29.68,28.92,29.13,29.13,8032300,8.0323
18/10/2019,29.20,29.73,28.92,29.04,29.04,30527200,30.5272
21/10/2019,29.37,29.85,29.02,29.85,29.85,6290800,6.2908
22/10/2019,29.98,30.50,29.65,30.25,30.25,9504800,9.5048
23/10/2019,30.29,30.57,29.61,29.68,29.68,11344000,11.344
24/10/2019,29.78,29.78,28.65,29.10,29.10,9324100,9.3241
25/10/2019,29.25,29.29,28.26,28.35,28.35,9834100,9.8341
28/10/2019,28.49,28.91,28.28,28.74,28.74,14333000,14.333
29/10/2019,28.90,28.99,28.32,28.52,28.52,5890200,5.8902
30/10/2019,28.46,28.95,28.24,28.93,28.93,10533700,10.5337
31/10/2019,28.88,29.25,28.20,28.29,28.29,12404700,12.4047
01/11/2019,28.29,28.58,27.91,28.32,28.32,10718700,10.7187
04/11/2019,28.60,29.40,28.36,29.20,29.20,19840600,19.8406
05/11/2019,29.20,29.20,27.12,28.07,28.07,19215900,19.2159
06/11/2019,28.26,28.38,26.60,26.60,26.60,19516400,19.5164
07/11/2019,26.79,27.45,26.71,27.15,27.15,12386900,12.3869
08/11/2019,27.00,27.94,26.79,27.59,27.59,12885100,12.8851
11/11/2019,27.59,28.12,27.43,27.80,27.80,11046100,11.0461
12/11/2019,28.11,28.19,27.07,27.52,27.52,19590200,19.5902
13/11/2019,27.29,27.96,26.62,26.92,26.92,13977000,13.977
14/11/2019,27.50,27.63,26.10,26.23,26.23,22733800,22.7338
18/11/2019,26.57,26.94,26.37,26.74,26.74,13545700,13.5457
19/11/2019,26.93,27.30,26.40,26.50,26.50,10227800,10.2278
21/11/2019,26.50,26.65,25.36,25.66,25.66,14162300,14.1623
22/11/2019,25.66,25.96,24.73,25.40,25.40,20985900,20.9859
25/11/2019,25.50,27.86,25.41,27.84,27.84,26442300,26.4423
26/11/2019,27.84,28.67,26.85,27.16,27.16,25290800,25.2908
27/11/2019,27.50,27.74,26.57,27.60,27.60,10963300,10.9633
28/11/2019,27.60,28.70,27.34,28.65,28.65,15211600,15.2116
29/11/2019,28.70,29.15,28.11,28.48,28.48,13109600,13.1096
02/12/2019,28.88,28.88,28.20,28.20,28.20,12424300,12.4243
03/12/2019,28.37,28.41,27.54,28.02,28.02,8993300,8.9933
04/12/2019,28.16,28.32,27.16,27.23,27.23,11960200,11.9602
05/12/2019,27.45,27.79,27.23,27.54,27.54,8290400,8.2904
06/12/2019,27.74,28.02,27.26,27.45,27.45,11286600,11.2866
09/12/2019,27.54,27.65,26.50,26.53,26.53,13603900,13.6039
10/12/2019,25.65,26.53,25.55,26.00,26.00,16841400,16.8414
11/12/2019,26.15,26.24,25.20,25.45,25.45,19640100,19.6401
12/12/2019,25.54,25.83,25.04,25.25,25.25,13263400,13.2634
13/12/2019,25.37,25.87,25.20,25.63,25.63,11301300,11.3013
16/12/2019,25.95,25.95,25.26,25.50,25.50,8515600,8.5156
17/12/2019,25.52,25.57,24.59,24.99,24.99,16203900,16.2039
18/12/2019,25.01,26.15,24.90,25.87,25.87,20340400,20.3404
19/12/2019,26.04,26.40,25.51,26.25,26.25,12611600,12.6116
20/12/2019,26.26,26.38,25.90,26.00,26.00,13187300,13.1873
23/12/2019,26.15,26.58,26.01,26.32,26.32,6500300,6.5003
26/12/2019,26.38,26.62,26.08,26.49,26.49,6845000,6.845
27/12/2019,26.62,26.76,26.25,26.40,26.40,6822800,6.8228
30/12/2019,26.40,26.54,25.78,25.79,25.79,7940100,7.9401
02/01/2020,26.13,27.20,25.70,27.20,27.20,14804300,14.8043
03/01/2020,27.00,27.86,26.61,27.46,27.46,14712900,14.7129
06/01/2020,27.23,27.44,26.53,26.82,26.82,12473500,12.4735
07/01/2020,27.00,27.29,26.51,27.29,27.29,16879500,16.8795
08/01/2020,27.93,28.50,27.54,27.96,27.96,51996500,51.9965
09/01/2020,27.96,28.30,27.90,28.30,28.30,14446500,14.4465
10/01/2020,28.34,28.62,27.73,28.16,28.16,13468000,13.468
13/01/2020,28.27,28.73,28.20,28.73,28.73,9904200,9.9042
14/01/2020,28.75,28.95,28.37,28.70,28.70,10732000,10.732
15/01/2020,28.41,29.01,28.28,28.61,28.61,10658400,10.6584
16/01/2020,28.79,29.00,28.33,28.80,28.80,10002900,10.0029
17/01/2020,28.90,29.85,28.75,29.75,29.75,15615800,15.6158
20/01/2020,29.76,29.87,29.25,29.82,29.82,7083600,7.0836
21/01/2020,29.70,30.68,29.67,30.09,30.09,16805100,16.8051
22/01/2020,29.85,30.18,28.87,30.04,30.04,15984400,15.9844
23/01/2020,29.95,30.08,29.04,29.82,29.82,12373700,12.3737
24/01/2020,29.79,29.79,29.10,29.29,29.29,6167700,6.1677
27/01/2020,28.57,28.57,27.00,27.29,27.29,17807000,17.807
28/01/2020,28.29,28.73,27.61,28.19,28.19,19234100,19.2341
29/01/2020,28.50,28.70,27.36,27.38,27.38,12799400,12.7994
30/01/2020,27.00,27.20,26.29,26.95,26.95,17892400,17.8924
31/01/2020,26.90,27.69,26.58,27.58,27.58,15156000,15.156
03/02/2020,28.20,28.60,27.62,28.12,28.12,14448600,14.4486
04/02/2020,28.70,28.78,27.30,27.48,27.48,16127000,16.127
05/02/2020,27.98,28.11,27.02,27.21,27.21,13617700,13.6177
06/02/2020,27.45,27.52,26.45,26.79,26.79,13296000,13.296
07/02/2020,26.60,26.66,25.57,25.67,25.67,18142700,18.1427
10/02/2020,25.67,26.08,24.98,25.51,25.51,14436700,14.4367
11/02/2020,25.71,26.00,25.53,25.95,25.95,10322900,10.3229
12/02/2020,26.29,26.36,25.24,25.80,25.80,15832900,15.8329
13/02/2020,25.41,26.65,25.26,26.29,26.29,21995900,21.9959
14/02/2020,26.29,26.38,25.62,25.78,25.78,9919100,9.9191
17/02/2020,25.98,26.49,25.68,25.80,25.80,8492100,8.4921
18/02/2020,25.80,26.17,25.20,25.70,25.70,10486500,10.4865
19/02/2020,25.98,26.79,25.87,26.79,26.79,13794800,13.7948
20/02/2020,26.85,26.87,25.53,25.79,25.79,15777500,15.7775
21/02/2020,25.53,26.09,25.32,25.98,25.98,8565900,8.5659
27/02/2020,23.04,23.92,21.87,22.59,22.59,20913500,20.9135
28/02/2020,22.45,22.70,21.41,22.70,22.70,23063000,23.063
02/03/2020,22.42,23.59,22.35,23.42,23.42,20208600,20.2086
03/03/2020,23.40,24.49,22.62,22.68,22.68,18340000,18.34
04/03/2020,23.44,23.70,22.51,23.70,23.70,14206000,14.206
05/03/2020,23.50,23.50,21.16,22.20,22.20,17624200,17.6242
06/03/2020,21.01,21.44,20.07,21.01,21.01,25315300,25.3153
09/03/2020,19.26,19.29,17.52,18.00,18.00,25817500,25.8175
10/03/2020,19.50,20.92,18.69,20.76,20.76,22457900,22.4579
11/03/2020,19.75,20.34,17.37,18.98,18.98,23196400,23.1964
12/03/2020,14.50,18.95,13.65,16.75,16.75,23247500,23.2475
13/03/2020,19.50,21.04,17.53,20.87,20.87,38412900,38.4129
16/03/2020,16.75,19.05,16.04,17.88,17.88,28557000,28.557
17/03/2020,18.29,21.00,18.03,18.62,18.62,35686900,35.6869
